Vehicle,Description,StartLocation,EndLocation,MotionDuration,Mileage,Violations,StationaryDuration,NightDriveDuration,Stops,MaxSpeed,StopDuration,TotalDriveTime,Overrevving,Freewheeling,HarshBraking,HarshAcceleration,IdleTime,TotalWeekendMileage,NumberofNightTimeStops,NightDriveMileage,AverageSpeed,BatteryConnected,BatteryDisconnected,MaxDriving
KCY 806Z,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCX 989Y,,Rahma Apartments Ring Road Westlands,Rahma Apartments Ring Road Westlands,00:00:00,110,15,00:00:00,00:01:45,3,96,00:17:42,00:04:18,0,0,0,0,245,110,2,63,26,0,0,0
KCX 520Z,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCU 548U,,Mamba Village And Ostrich Park Langata North Road,Mamba Village And Ostrich Park Langata North Road,00:00:00,0,0,00:00:00,00:00:00,1,0,00:00:32,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 804Z,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 489G,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 947V,,Greengates Kindergarten Parklands Road,Greengates Kindergarten Parklands Road,00:00:00,152,27,00:00:00,00:01:26,4,74,00:14:10,00:07:02,0,0,0,0,710,152,2,15,22,0,0,0
KCX 952Y,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 481D,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 528M,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCU 563U,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 492D,,Umoja Selection Supermarket Moi Drive,Umoja Selection Supermarket Moi Drive,00:00:00,19,20,00:00:00,00:00:08,4,79,00:22:28,00:01:09,0,0,0,0,100,19,3,3,17,0,0,0
KCX 961Y,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 477D,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDM 325H,,Kahawa,Kahawa,00:00:00,64,58,00:00:00,00:00:54,5,83,00:20:40,00:02:48,0,0,0,0,134,64,4,23,23,0,0,0
KCZ 560G,,D.Os Office Kayole ,D.Os Office Kayole ,00:00:00,0,0,00:00:00,00:00:00,1,0,00:23:58,00:00:00,0,0,0,0,0,0,1,0,0,0,0,0
KCU 557U,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCU 547U,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 951V,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCU 549U,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDJ 215D,,Parliament Buildings Harambee Avenue,Parliament Buildings Harambee Avenue,00:00:00,56,23,00:00:00,00:02:03,4,59,00:21:18,00:02:26,0,0,0,0,120,56,4,55,23,0,0,0
KDB 454Z,,Kpa Complex Airport South Road,Kpa Complex Airport South Road,00:00:00,178,20,00:00:00,00:01:54,6,86,00:14:50,00:06:37,0,0,0,0,210,178,3,59,27,0,0,0
KCX 519Z,,Muslim Centre ,Muslim Centre ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 561M,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDD 112W,,Muslim Centre ,Muslim Centre ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDH 764C,,Kenya Data Networks Mombasa Road,Kenya Data Networks Mombasa Road,00:00:00,96,34,00:00:00,00:02:44,3,76,00:10:08,00:10:28,0,0,0,0,335,96,1,37,9,0,0,0
KDC 135K,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 821E,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 472D,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDD 117W,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 527M,,Muslim Centre ,Muslim Centre ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDB 455Z,,Athi River Epz,Athi River Epz,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDH 915Q,,Bulbul,Bulbul,00:00:00,75,57,00:00:00,00:00:57,4,69,00:09:20,00:04:21,0,0,0,0,254,75,1,23,17,0,0,0
KDC 254H,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 511X,,Warren Enterprises Limited ,Warren Enterprises Limited ,00:00:00,0,0,00:00:00,00:00:00,1,0,00:10:12,00:00:00,0,0,0,0,0,0,1,0,0,0,0,0
KDD 986B,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 514X,,Kenya Power Kileleshwa Substation ,Kenya Power Kileleshwa Substation ,00:00:00,182,15,00:00:00,00:01:08,5,102,00:06:12,00:05:56,0,0,0,0,246,182,1,38,31,0,0,0
KDC 256H,,Playway Education Center ,Playway Education Center ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDG 263J,,Mesora Supermarket Mumias Road,Mesora Supermarket Mumias Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 562M,,Ruparel Apartments ,Ruparel Apartments ,00:00:00,13,8,00:00:00,00:00:00,2,63,00:06:32,00:00:46,0,0,0,0,11,13,1,0,17,0,0,0
KDE 065U,,Deliverance Church Umoja ,Deliverance Church Umoja ,00:00:00,154,24,00:00:00,00:01:14,5,94,00:09:52,00:05:12,0,0,0,0,190,154,1,41,30,0,0,0
KCY 480D,,Kenya Pipeline Company Ltd. Outer Ring Road,Kenya Pipeline Company Ltd. Outer Ring Road,00:00:00,0,0,00:00:00,00:00:00,1,0,00:23:05,00:00:00,0,0,0,0,0,0,1,0,0,0,0,0
KDD 687E,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,131,17,00:00:00,00:00:24,5,90,00:15:52,00:05:16,0,0,0,0,182,131,2,15,25,0,0,0
KDE 064U,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDH 925J,,Jeatz Restaurant Chiromo Lane,Jeatz Restaurant Chiromo Lane,00:00:00,156,15,00:00:00,00:02:33,5,86,00:12:54,00:10:13,0,0,0,0,326,156,2,40,15,0,0,0
KDC 818W,,Muslim Centre ,Muslim Centre ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDG 264J,,St. Austins Secondary School Olengruone Avenue,St. Austins Secondary School Olengruone Avenue,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 589K,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 978N,,Cooperative Bank Atm ,Cooperative Bank Atm ,00:00:00,98,22,00:00:00,00:00:32,5,106,00:09:27,00:02:00,0,0,0,0,30,98,4,33,49,0,0,0
KDC 513X,,Athi River Epz,Athi River Epz,00:00:00,137,31,00:00:00,00:02:47,4,92,00:10:03,00:04:45,0,0,0,0,132,137,1,89,29,0,0,0
KDC 160K,,Pizza Inn Westlands Ring Road Westlands,Pizza Inn Westlands Ring Road Westlands,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 471D,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 722N,,Muslim Centre ,Muslim Centre ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 277W,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 950V,,Muslim Centre ,Muslim Centre ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 479D,,The Green House Church ,The Green House Church ,00:00:00,68,18,00:00:00,00:00:27,4,79,00:05:47,00:02:16,0,0,0,0,179,68,3,14,30,0,0,0
KCY 806Z,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCX 989Y,,Chase Bank Ring Road Westlands,Chase Bank Ring Road Westlands,00:00:00,138,15,00:00:00,00:00:48,3,102,00:14:22,00:05:28,0,0,0,0,333,138,2,20,25,0,0,0
KCX 520Z,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCU 548U,,Mamba Village And Ostrich Park Langata North Road,Mamba Village And Ostrich Park Langata North Road,00:00:00,5,1,00:00:00,00:00:00,1,46,00:02:45,00:00:13,0,0,0,0,172,5,0,0,23,0,0,0
KCY 804Z,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 489G,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 947V,,Greengates Kindergarten Parklands Road,Greengates Kindergarten Parklands Road,00:00:00,151,2,00:00:00,00:01:26,2,71,00:05:23,00:07:40,0,0,0,0,190,151,0,37,20,0,0,0
KCX 952Y,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 481D,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 528M,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCU 563U,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 492D,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,53,6,00:00:00,00:00:00,5,98,00:21:43,00:01:56,0,0,0,0,204,0,2,0,27,0,0,0
KCX 961Y,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 477D,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDM 325H,,Kiambu,Kiambu,00:00:00,60,60,00:00:00,00:00:32,11,79,00:20:16,00:02:48,0,0,0,0,213,0,4,9,21,0,0,0
KCZ 560G,,D.Os Office Kayole ,D.Os Office Kayole ,00:00:00,4,20,00:00:00,00:00:01,5,29,00:23:31,00:00:15,0,0,0,0,64,0,2,0,16,0,0,0
KCU 557U,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCU 547U,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 951V,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCU 549U,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDJ 215D,,Kplc Ruiru Depot,Kplc Ruiru Depot,00:00:00,111,49,00:00:00,00:01:30,8,75,00:18:11,00:04:35,0,0,0,0,754,0,5,37,24,0,0,0
KDB 454Z,,Mamba Petroleum Pangani Juja Road,Mamba Petroleum Pangani Juja Road,00:00:00,230,22,00:00:00,00:02:12,4,141,00:06:41,00:08:37,0,0,0,0,278,0,2,57,27,0,0,0
KCX 519Z,,Muslim Centre ,Muslim Centre ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 561M,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDD 112W,,Muslim Centre ,Muslim Centre ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDH 764C,,Barclays Bank Atm Jkia Airport South Road,Barclays Bank Atm Jkia Airport South Road,00:00:00,82,4,00:00:00,00:02:27,2,74,00:03:25,00:12:39,0,0,0,0,144,0,1,36,6,0,0,0
KDC 135K,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 821E,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 472D,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDD 117W,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 527M,,Muslim Centre ,Muslim Centre ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDB 455Z,,Athi River Epz,Athi River Epz,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDH 915Q,,Kates Apartments School Lane,Kates Apartments School Lane,00:00:00,193,70,00:00:00,00:11:48,4,127,00:07:42,00:15:06,0,0,0,0,538,0,0,128,13,0,0,0
KDC 254H,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 511X,,Spring Valley Police Station ,Spring Valley Police Station ,00:00:00,0,0,00:00:00,00:00:00,1,0,00:09:12,00:00:00,0,0,0,0,0,0,1,0,0,0,0,0
KDD 986B,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 514X,,Chicken Inn Westlands Ring Road Westlands,Chicken Inn Westlands Ring Road Westlands,00:00:00,110,13,00:00:00,00:01:56,6,99,00:08:19,00:05:08,0,0,0,0,410,0,2,51,21,0,0,0
KDC 256H,,Playway Education Center ,Playway Education Center ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDG 263J,,Mesora Supermarket Mumias Road,Mesora Supermarket Mumias Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 562M,,Chiromo Campus Parking Area River Side Drive,Chiromo Campus Parking Area River Side Drive,00:00:00,93,20,00:00:00,00:00:39,4,119,00:09:05,00:02:44,0,0,0,0,319,0,0,22,34,0,0,0
KDE 065U,,Al Ikhla Motors Entrance Aerodrome Road,Al Ikhla Motors Entrance Aerodrome Road,00:00:00,1,4,00:00:00,00:00:05,1,18,00:10:39,00:00:02,0,0,0,0,5,0,1,3,30,0,0,0
KCY 480D,,Jkia Departures Unit 3 ,Jkia Departures Unit 3 ,00:00:00,173,39,00:00:00,00:02:23,5,64,00:16:05,00:07:04,0,0,0,0,170,0,3,70,24,0,0,0
KDD 687E,,Unga Ltd Commercial Street,Unga Ltd Commercial Street,00:00:00,138,11,00:00:00,00:01:39,5,80,00:09:11,00:06:42,0,0,0,0,417,0,1,54,21,0,0,0
KDE 064U,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDH 925J,,Aga Khan Sports Club Mtama Road,Aga Khan Sports Club Mtama Road,00:00:00,167,20,00:00:00,00:07:08,5,87,00:10:20,00:12:27,0,0,0,0,479,0,3,110,13,0,0,0
KDC 818W,,Muslim Centre ,Muslim Centre ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDG 264J,,St. Austins Secondary School Olengruone Avenue,St. Austins Secondary School Olengruone Avenue,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 589K,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 978N,,Warwick Center United Nations Avenue,Warwick Center United Nations Avenue,00:00:00,65,14,00:00:00,00:00:36,2,83,00:09:40,00:02:54,0,0,0,0,587,0,3,22,22,0,0,0
KDC 513X,,Athi River Epz,Athi River Epz,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 160K,,Pizza Inn Westlands Ring Road Westlands,Pizza Inn Westlands Ring Road Westlands,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 471D,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 722N,,Muslim Centre ,Muslim Centre ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 277W,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 950V,,Muslim Centre ,Muslim Centre ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 479D,,The Green House Church ,The Green House Church ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 806Z,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCX 989Y,,Kalimoni,Kalimoni,00:00:00,146,26,00:00:00,00:01:27,5,93,00:11:38,00:05:19,0,0,0,0,316,0,2,39,27,0,0,0
KCX 520Z,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCU 548U,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,5,6,00:00:00,00:00:10,2,50,00:02:22,00:00:14,0,0,0,0,11,0,3,4,21,0,0,0
KCY 804Z,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 489G,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 947V,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,107,40,00:00:00,00:00:57,7,75,00:06:52,00:05:38,0,0,0,0,325,0,2,20,19,0,0,0
KCX 952Y,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 481D,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 528M,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCU 563U,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 492D,,The Kenya Section Of The International Commission Of Jurists ,The Kenya Section Of The International Commission Of Jurists ,00:00:00,49,16,00:00:00,00:00:25,6,89,00:22:04,00:01:46,0,0,0,0,140,0,3,13,28,0,0,0
KCX 961Y,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 477D,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDM 325H,,Thome Thika Road,Thome Thika Road,00:00:00,73,46,00:00:00,00:00:17,7,74,00:20:03,00:03:21,0,0,0,0,153,0,3,7,22,0,0,0
KCZ 560G,,D.Os Office Kayole ,D.Os Office Kayole ,00:00:00,0,0,00:00:00,00:00:00,1,0,00:23:58,00:00:00,0,0,0,0,0,0,1,0,0,0,0,0
KCU 557U,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCU 547U,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 951V,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCU 549U,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDJ 215D,,Virdi Pharmacy Migori Road,Virdi Pharmacy Migori Road,00:00:00,159,49,00:00:00,00:02:44,8,64,00:15:40,00:07:05,0,0,0,0,697,0,4,59,22,0,0,0
